trade_id,trade_date,entry_hour,side,entry_time,exit_time,entry,exit,sl,tp,risk_distance,bars_in_trade,pnl,r_multiple,exit_reason,be_activated,mfe_r,mae_r,best_r,worst_r,orb_high,orb_low,atr_at_entry,adx_h1_at_entry,balance_after
1,2024-11-08,10,SELL,2024-11-08 10:05:00,2024-11-08 11:35:00,2685.22,2687.97,2696.430945226048,2667.2824876383224,11.210945226048352,19,-12.264799910048813,-0.2453,timeout,False,0.2979,0.5807,0.2979,0.5807,2696.23,2685.94,2.009452260479661,25.521977301119268,9987.735200089952
2,2024-11-12,9,SELL,2024-11-12 09:25:00,2024-11-12 10:55:00,2600.18,2600.57,2618.347874866859,2571.1114002130253,18.167874866859165,19,-1.0720067032010967,-0.0215,timeout,False,0.2741,0.349,0.2741,0.349,2618.07,2603.41,2.7787486685864997,44.81738056020801,9986.66319338675
3,2024-11-13,10,SELL,2024-11-13 10:15:00,2024-11-13 10:30:00,2601.75,2607.971884057548,2607.971884057548,2591.7949855079232,6.221884057547868,4,-49.933315966933755,-1.0,sl,False,0.1221,1.0608,0.1221,1.0608,2607.82,2603.51,1.5188405754754606,29.537447830275838,9936.729877419817
4,2024-11-14,9,SELL,2024-11-14 09:15:00,2024-11-14 10:45:00,2550.88,2556.32,2565.341877436427,2527.7409961017174,14.461877436426676,19,-18.689070893730644,-0.3762,timeout,False,0.0249,0.6126,0.0249,0.6126,2565.12,2551.81,2.2187743642678837,36.54677200144984,9918.040806526087
5,2024-11-26,9,SELL,2024-11-26 09:30:00,2024-11-26 11:00:00,2616.05,2614.77,2626.636161148267,2599.112142162773,10.58616114826691,19,5.996079246551865,0.1209,timeout,False,0.4969,0.2116,0.4969,0.2116,2626.44,2617.81,1.961611482668675,46.775482649526516,9924.036885772639
6,2024-12-13,9,SELL,2024-12-13 09:30:00,2024-12-13 11:00:00,2682.64,2672.33,2690.605047206248,2669.895924470003,7.965047206248073,19,64.22863395715616,1.2944,timeout,True,1.4677,0.2624,1.4677,0.2624,2690.44,2683.26,1.6504720624775036,28.88259070411759,9988.265519729795
7,2025-02-12,14,SELL,2025-02-12 14:30:00,2025-02-12 15:55:00,2882.61,2882.61,2894.8236475604094,2863.068163903345,12.2136475604093,18,0.0,0.0,breakeven,True,1.5204,0.271,1.5204,0.271,2894.61,2883.46,2.136475604094449,35.00764995116477,9988.265519729795
8,2025-02-27,11,SELL,2025-02-27 11:40:00,2025-02-27 13:10:00,2888.13,2893.87,2898.7788031762843,2871.0919149179454,10.648803176284218,19,-26.91975949510057,-0.539,timeout,False,0.2169,0.6498,0.2169,0.6498,2898.42,2888.6,3.5880317628431397,36.871040863426174,9961.345760234695
9,2025-02-28,9,SELL,2025-02-28 09:20:00,2025-02-28 10:40:00,2861.67,2852.875048947504,2867.16684440781,2852.875048947504,5.496844407809931,17,79.69076608187757,1.6,tp,True,1.7264,0.0309,1.7264,0.0309,2866.98,2861.72,1.868444078101047,44.47876864990593,10041.036526316573
10,2025-04-04,10,SELL,2025-04-04 10:40:00,2025-04-04 12:10:00,3094.46,3090.88,3109.110891512562,3071.018573579901,14.650891512561884,19,12.267823679327364,0.2444,timeout,True,1.0962,0.1427,1.0962,0.1427,3108.75,3096.05,3.608915125618466,24.42121855131286,10053.3043499959
11,2025-04-07,9,SELL,2025-04-07 09:30:00,2025-04-07 11:00:00,3018.61,3022.08,3045.0099236533315,2976.37012215467,26.39992365333137,19,-6.607020261227475,-0.1314,timeout,False,0.2004,0.4814,0.2004,0.4814,3044.44,3018.91,5.699236533313334,26.900582176831403,10046.697329734672
12,2025-04-23,9,SELL,2025-04-23 09:45:00,2025-04-23 11:15:00,3312.63,3310.13,3350.069272425284,3252.7271641195457,37.43927242528389,19,3.35433112041122,0.0668,timeout,False,0.5604,0.2102,0.5604,0.2102,3349.41,3315.86,6.592724252841525,39.27070472868572,10050.051660855084
13,2025-05-01,12,SELL,2025-05-01 12:55:00,2025-05-01 14:25:00,3220.48,3223.14,3239.026949285273,3190.8048811435633,18.546949285273058,19,-7.206882654038453,-0.1434,timeout,False,0.3774,0.3537,0.3774,0.3537,3238.73,3221.24,2.9694928527293754,31.790208734374293,10042.844778201046
14,2025-05-12,10,SELL,2025-05-12 10:05:00,2025-05-12 11:35:00,3254.47,3232.96,3284.084364456502,3207.087016869596,29.614364456502244,19,36.47243409467658,0.7263,timeout,True,1.2943,0.0588,1.2943,0.0588,3283.57,3268.49,5.143644565019927,38.52079973169524,10079.317212295722
15,2025-05-14,15,SELL,2025-05-14 15:00:00,2025-05-14 15:45:00,3220.09,3196.938853914477,3234.559466303452,3196.938853914477,14.469466303452009,10,80.63453769836546,1.6,tp,True,2.1252,0.161,2.1252,0.161,3234.25,3221.48,3.0946630345201793,26.835406982340004,10159.951749994088
16,2025-06-17,9,SELL,2025-06-17 09:35:00,2025-06-17 11:05:00,3386.83,3385.19,3396.4475876955007,3371.4418596871988,9.617587695500788,19,8.662422115362581,0.1705,timeout,False,0.5937,0.522,0.5937,0.522,3396.19,3386.96,2.575876955008528,24.535054889373512,10168.614172109452
17,2025-06-20,9,SELL,2025-06-20 09:45:00,2025-06-20 11:15:00,3340.81,3349.75,3357.9173243051405,3313.4382811117753,17.107324305140537,19,-26.569733839482577,-0.5226,timeout,False,0.007,0.8464,0.007,0.8464,3357.62,3342.61,2.9732430514041384,26.371358672191327,10142.04443826997
18,2025-06-25,13,SELL,2025-06-25 13:40:00,2025-06-25 15:10:00,3324.88,3325.9,3333.856233849119,3310.5180258414102,8.976233849118671,19,-5.7623751235329586,-0.1136,timeout,False,0.3688,0.5125,0.3688,0.5125,3333.66,3325.73,1.9623384911894357,24.687180616636667,10136.282063146436
